Date,Remark,Value
12/10/2019,,5.9
12/11/2019,,4.8
12/12/2019,,11
12/13/2019,,12
12/14/2019,,8.7
12/15/2019,,6
12/16/2019,,4.5
12/17/2019,,3.7
12/18/2019,,3.5
12/19/2019,,6.4
12/20/2019,,11
12/21/2019,,11
12/22/2019,,9.6
12/23/2019,,7.2
12/24/2019,,8.9
12/25/2019,,14
12/26/2019,,10
12/27/2019,,7.1
12/28/2019,,5.3
12/29/2019,,4.3
12/30/2019,,3
12/31/2019,,2
